Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Arrives Before Christmas (product.metafields.custom.arrives_before_christmas),info_meta_text (product.metafields.custom.info_meta_text),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Recommended age group (product.metafields.shopify.recommended-age-group),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,Hot Wheels Racing ATV Ride-On Toy with Multi-Terrain Traction and Reverse,"<body>



<p>The Hot Wheels Ride-On Toy Racing ATV is the ultimate adventure companion for your little ones. With its cool Hot Wheels colors and decorations, this battery-powered ride-on toy ATV will ignite their imagination and make outdoor playtime even more exciting.</p>

<p>Featuring two speeds for forward and reverse motion, this <a href=""https://www.magiccars.com"">ride-on</a> ATV can reach a maximum speed of 3 and 6 mph (4.8 and 9.6 km/h) in forward mode, and 3 mph (4.8 km/h) in reverse mode. Your kids will have a blast zooming around the neighborhood or backyard with their friends.</p>

<p>But the fun doesn't stop there! This toy ATV is designed with multi-terrain traction, allowing it to drive on various surfaces such as hard surfaces, grass, and rough terrain. Let your little adventurers explore new territories and conquer different landscapes with ease.</p>

<p>The Hot Wheels Ride-On Toy Racing ATV is equipped with an easy-to-use Power-Lock brake system, ensuring your child's safety during their thrilling rides. As a parent, you can also take control with the high-speed lockout feature, perfect for beginner drivers who are still learning the ropes.</p>

<p>Designed for preschool kids aged 3-7 years and with a maximum weight capacity of 65 lb (29.5 kg), this ride-on toy ATV is built to provide endless hours of fun and entertainment. Watch as your children's imaginations run wild and their outdoor adventures come to life.</p>

<h3>Key Features:</h3>
<ul>
  <li>Battery-powered ride-on toy ATV with cool Hot Wheels colors and decorations</li>
  <li>Two speeds plus forward and reverse motion: Drives 3 and 6 mph (4.8 and 9.6 km/h) max. forward; 3 mph (4.8 km/h) max. reverse</li>
  <li>Multi-terrain traction: toy drives on hard surfaces, grass and other rough terrain</li>
  <li>Easy-to-use Power-Lock brake system</li>
  <li>Parent-controlled, high-speed lock out for beginner drivers</li>
</ul>

<h3>Product Specifications:</h3>
<ul>
  <li>Brand: Hot Wheels</li>
  <li>Type: Ride-On Toy</li>
  <li>Color: Multi</li>
  <li>Material: Plastic</li>
  <li>Age Range: 3-7 years</li>
  <li>Maximum Weight Capacity: 65 lb (29.5 kg)</li>
  <li>Manufacturer: Fisher-Price</li>
  <li>Model: GWT20</li>
</ul>

<p>Let your little ones embark on thrilling adventures with the Hot Wheels Ride-On Toy Racing ATV. Order now and watch as their imaginations and outdoor exploration soar!</p>


</body>",Magic Cars,,"",ATV Ride On Toy,false,Warranty,None - $0,,Custom license plate,None - $0,,,,,374861399785-none-none-nan,38555.986479318,shopify,deny,manual,596.95,776.04,true,true,'315584590725,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_dc725c28-a12f-4ce4-8102-3958c70e8bff.jpg?v=1694748513,1,"",false,,,,,,315584590725,New,,,B72,,,,,,,,,,,,,,,,,lb,,396.95,archived
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,None - $0,,,Custom license plate - $39,,,,,374861399785-none-customlicenseplate-nan,38555.986479318,shopify,deny,manual,635.95,826.74,true,true,'315584590732,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_3c5ac527-7410-439a-8a71-416f68743c38.jpg?v=1694748513,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,435.95,
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,1 year - $89,,,None - $0,,,,,374861399785-1year-none-nan,38555.986479318,shopify,deny,manual,685.95,891.74,true,true,'315584590749,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_cf56a879-1d04-4dfc-bfb5-f0052c70b9ae.jpg?v=1694748513,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,485.95,
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,1 year - $89,,,Custom license plate - $39,,,,,374861399785-1year-customlicenseplate-nan,38555.986479318,shopify,deny,manual,724.95,942.44,true,true,'315584590756,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_973e227a-b587-4ff4-a6c7-b546a59283a8.jpg?v=1694748513,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,524.95,
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_3243809c-0cc1-4541-b10b-d0d38f0cc810.jpg?v=1694748513,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_a2b6675e-43d4-4c9d-a2a1-965ab17fa93d.jpg?v=1694748513,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-racing-atv-ride-on-toy-with-multi-terrain-traction-and-reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_738ee0b3-2e3b-482d-93aa-8a9d278feac6.jpg?v=1694748513,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,Green 2-Person Battery-Powered Ride-On Dune Buggy for Kids - Fun Racer,"<body>


<style>
img {
  max-width: 100%;
}
h3 {
  text-align: center;
}
</style>



<h3>Welcome to our Store Amazing Shopper!</h3>
<p>The Green 2-Person Battery-Powered Ride-On Dune Buggy for Kids - Fun Racer</p>
<p>Are you ready for an adventure like no other? Introducing the Green 2-Person Battery-Powered Ride-On Dune Buggy - the ultimate ride for young off-roaders! With its stylish green frame and cool ""chrome"" accents, this mean machine is sure to catch everyone's attention. Get ready to zoom through hard surfaces, wet grass, and rough terrain with the Monster Traction system. No obstacle can stand in your way!</p>
<p>But that's not all. This <a href=""https://www.magiccars.com"">ride-on</a> dune buggy is not just about speed and power. It's also designed with safety and comfort in mind. The sturdy steel frame with metal sidebars provides hand support for a secure ride. The Power-Lock Brakes ensure a quick and safe stop, while the parent-controlled, high-speed lockout gives you full control over the speed. And guess what? There's even a secret storage compartment under the hood to store all your gear!</p>
<p>Get ready to embark on thrilling adventures with your favorite co-pilot. The Green 2-Person Battery-Powered Ride-On Dune Buggy is designed for two riders, with a maximum weight capacity of 130 lbs (59 kg). So grab your friend and get ready to hit the road!</p>

<h3>Key Features:</h3>
<ul>
  <li>Stylish green frame with cool ""chrome"" accents</li>
  <li>Drives 2.5 and 5 mph forward &amp; 2.5 mph in reverse</li>
  <li>Monster Traction system drives on hard surfaces, wet grass, and rough terrain</li>
  <li>Sturdy steel frame with metal sidebars for hand support</li>
  <li>Power-Lock Brakes &amp; a parent-controlled, high-speed lock out</li>
  <li>Secret storage compartment under the hood</li>
  <li>Includes 12-Volt battery and charger</li>
  <li>Seats 2, max weight 130 lbs (59 kg)</li>
</ul>

<h3>Product Specifications:</h3>
<ul>
  <li>Age Range: 3 to 7 Years</li>
  <li>Dimensions: 15.00 x 29.50 x 41.25 Inches</li>
</ul>

<p>Get ready for endless hours of fun and excitement with the Green 2-Person Battery-Powered Ride-On Dune Buggy - the perfect companion for your adventure-loving little driver. Order now and let the adventure begin!</p>


</body>",Magic Cars,,"",UTV Ride On Toy,false,Warranty,None - $0,,Custom license plate,None - $0,,,,,174051733989-none-none-nan,38555.986479318,shopify,deny,manual,596.75,775.77,true,true,'315584590688,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_59ea119b-6984-4439-ad13-cdd3ec30f1ab.jpg?v=1694748502,1,"",false,,,,,,315584590688,New,,,B72,,,,,,,,,,,,,,,,,lb,,396.75,archived
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,None - $0,,,Custom license plate - $39,,,,,174051733989-none-customlicenseplate-nan,38555.986479318,shopify,deny,manual,635.75,826.48,true,true,'315584590695,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e994ac2a-399d-4afc-a519-57bb15449b19.jpg?v=1694748502,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,435.75,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,1 year - $89,,,None - $0,,,,,174051733989-1year-none-nan,38555.986479318,shopify,deny,manual,685.75,891.48,true,true,'315584590701,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_5ba39fa7-7e79-4f38-aa82-c95d17c2047a.jpg?v=1694748502,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,485.75,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,1 year - $89,,,Custom license plate - $39,,,,,174051733989-1year-customlicenseplate-nan,38555.986479318,shopify,deny,manual,724.75,942.18,true,true,'315584590718,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_82fa6f8f-81fc-41a1-bb80-32c1bf21892c.jpg?v=1694748502,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,524.75,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_5e5a048f-f268-4670-b992-506ee1dff0ce.jpg?v=1694748502,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_46f6e641-09d8-4908-bb5b-1e84ae7b7eab.jpg?v=1694748502,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_c1985149-a6b6-409d-a538-6527c8c75b4c.jpg?v=1694748502,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_e33dba8a-3cd1-40cd-8109-bc47bf920090.jpg?v=1694748502,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-2-person-battery-powered-ride-on-dune-buggy-for-kids-fun-racer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_69df9836-f387-4ff9-9832-d101d2b44dc1.jpg?v=1694748502,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-2-seater-kids-ride-on-dump-truck-with-shovel-and-dump-bed,Black 2-Seater Kids Ride On Dump Truck with Shovel and Dump Bed,"The 2-Seater Kids Ride On Dump Truck with Dump Bed and Shovel in Black is the perfect toy to ignite your child's imagination and sense of adventure. This ride-on truck allows your little ones to embark on exciting outdoor journeys while engaging in imaginative play. With its sleek black color, this <a href=""https://www.magiccars.com"">ride-on</a> truck is sure to catch the eye and become a favorite playtime companion.<br><br>Key Features:<br><br>- Tiltable dump bed that can automatically dump or lift with the push of a switch<br>- Opening tailgate for added functionality and realism<br>- Spacious dump bed to store various toys, sands, fallen leaves, and more<br>- Easy-to-fix shovel holder for convenient storage of the included shovel<br>- Two seats with a weight capacity of up to 110 lbs, perfect for two young adventurers<br>- Made of odorless PP material and sturdy steel for exceptional durability<br>- Built-in music, aux input, USB port, and wireless connection for endless fun and entertainment<br>- ""Rocking mode"" button that allows the truck to move back and forth for an exhilarating ride<br>- 2.4G remote control with 3 optional speeds and an emergency brake button for added safety<br>- One-start button, forward/stop/reverse lever, and foot pedal for easy operation<br>- Adjustable safety belt and lockable doors to keep children secure in their seats<br>- Soft start technology for a safer and more comfortable driving experience<br>- 4 wear-resistant wheels and suspension springs for a smooth and enjoyable ride<br>- Rechargeable battery that allows kids to enjoy driving fun again and again<br>- Media center that displays the remaining battery power<br>- Perfect birthday and Christmas gift for children aged 3-8 years<br>- ASTM and CPSIA certified for safety and quality assurance<br><br>Specifications:<br><br>- Color: Black<br>- Material: PP, steel<br>- Overall dimension: 46.8"" x 26.7"" x 25.5""<br>- Size of the dump bed: 19.5"" x 8"" x 4.5""<br>- Weight capacity: 110 lbs<br>- Net weight: 47.5 lbs<br>- Suitable age: 3-8 Years<br>- Max speed: 2-5 mph (3-8 km)<br>- Recharge time: 8-12 Hours<br>- Battery: 12V 7AH<br>- Battery type of the remote control: 2 x 1.5V AAA battery (not included)<br><br>Ignite your child's imagination with the 2-Seater Kids Ride On Dump Truck. With its tiltable dump bed, realistic features, and durable construction, this ride-on truck is built for endless outdoor fun and adventurous exploration. Get ready to watch your little ones embark on exciting journeys and create unforgettable memories. Order now and let the fun begin!",Magic Cars,,"",2 Seater Ride On Toy,false,Warranty,None - $0,,Custom license plate,None - $0,,,,,394811646291-none-none-nan,38555.986479318,shopify,deny,manual,596.17,775.02,true,true,'315584590640,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_bd7f06bb-0695-4836-92d5-61b8f75d92e1.jpg?v=1694748485,1,"",false,,,,,,315584590640,New,,,B72,,,,,,,,,,,,,,,,,lb,,396.17,archived
black-2-seater-kids-ride-on-dump-truck-with-shovel-and-dump-bed,,,,,,,,,None - $0,,,Custom license plate - $39,,,,,394811646291-none-customlicenseplate-nan,38555.986479318,shopify,deny,manual,635.17,825.72,true,true,'315584590657,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_aa3befc6-c7fb-4eab-ae6a-9029426d0521.jpg?v=1694748485,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,435.17,
black-2-seater-kids-ride-on-dump-truck-with-shovel-and-dump-bed,,,,,,,,,1 year - $89,,,None - $0,,,,,394811646291-1year-none-nan,38555.986479318,shopify,deny,manual,685.17,890.72,true,true,'315584590664,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_1ec7587d-2929-421d-a404-d16656b9c753.jpg?v=1694748485,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,485.17,
black-2-seater-kids-ride-on-dump-truck-with-shovel-and-dump-bed,,,,,,,,,1 year - $89,,,Custom license plate - $39,,,,,394811646291-1year-customlicenseplate-nan,38555.986479318,shopify,deny,manual,724.17,941.42,true,true,'315584590671,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_4443f8ba-c12f-4ded-a538-c37ce315ef19.jpg?v=1694748485,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,524.17,
black-2-seater-kids-ride-on-dump-truck-with-shovel-and-dump-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_4d47608d-f87d-40d3-bd65-57f7ef99dc4b.jpg?v=1694748485,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-2-seater-kids-ride-on-dump-truck-with-dump-bed-and-shovel,Blue 2-Seater Kids Ride On Dump Truck with Dump Bed and Shovel,"<p>The 2-Seater Kids Ride On Dump Truck with Dump Bed and Shovel in Blue is the perfect toy to ignite your child's imagination and inspire adventurous outdoor play. This ride-on truck is designed for young explorers aged 3-8 years and can carry a weight capacity of up to 110 lbs. With its tiltable dump bed, your little ones can experience the thrill of hauling and dumping their toys, sands, fallen leaves, and more. The truck features a sturdy steel frame and odorless PP material, ensuring durability and safety during playtime.</p>

<p>Equipped with a built-in music player, aux input, USB port, and wireless connection, this <a href=""https://www.magiccars.com"">ride-on</a> truck offers endless entertainment for your children. They can listen to their favorite tunes while embarking on exciting journeys. The truck can move forward and backward with the press of a button, and the ""rocking mode"" button adds an extra element of fun to the riding experience.</p>

<p>For added safety, the ride-on truck includes adjustable safety belts and lockable doors to keep your little adventurers secure in their seats. The soft start technology guarantees a smooth and comfortable driving experience. With its 2.4G remote control, you can easily control the truck's speed and emergency brake, ensuring peace of mind for parents.</p>

<p>This 2-Seater Kids Ride On Dump Truck features four wear-resistant wheels and suspension springs, providing a smooth and stable ride on various terrains. The rechargeable 12V 7AH battery allows for hours of driving fun, and the media center conveniently displays the remaining battery power.</p>

<p>Perfect as a birthday or Christmas gift, this ride-on truck has passed ASTM and CPSIA certification, ensuring its quality and safety standards. Let your little ones embark on exciting outdoor adventures with the 2-Seater Kids Ride On Dump Truck with Dump Bed and Shovel in Blue!</p>

<h3>Key Features:</h3>
<ul>
  <li>Tiltable dump bed for hauling and dumping</li>
  <li>Large dump bed to store various toys, sands, fallen leaves, etc.</li>
  <li>Easy-to-fix shovel holder</li>
  <li>2 seats and 110 lbs weight capacity for 2 young kids</li>
  <li>Built-in music player, aux input, USB port, and wireless connection</li>
  <li>Move back and forth with the ""rocking mode"" button</li>
  <li>2.4G remote control with adjustable speed and emergency brake</li>
  <li>One-start button, forward/stop/reverse lever, and foot pedal for easy operation</li>
  <li>Adjustable safety belt and lockable doors for added safety</li>
  <li>Soft start technology for a comfortable driving experience</li>
  <li>4 wear-resistant wheels and suspension springs for a smooth ride</li>
  <li>Rechargeable 12V 7AH battery for repeated driving fun</li>
  <li>Media center displays remaining battery power</li>
</ul>

<h3>Product Specifications:</h3>
<ul>
  <li>Color: Blue</li>
  <li>Material: PP, steel</li>
  <li>Overall Dimension: 46.8"" x 26.7"" x 25.5""</li>
  <li>Size of the Dump Bed: 19.5"" x 8"" x 4.5""</li>
  <li>Weight Capacity: 110 lbs</li>
  <li>Net Weight: 47.5 lbs</li>
  <li>Suitable Age: 3-8 Years</li>
  <li>Max Speed: 2-5 mph (3-8 km/h)</li>
  <li>Recharge Time: 8-12 Hours</li>
  <li>Battery: 12V 7AH</li>
  <li>Battery Type of the Remote Control: 2 x 1.5V AAA battery (not included)</li>
</ul>",Magic Cars,,"",2 Seater Ride On Toy,false,Warranty,None - $0,,Custom license plate,None - $0,,,,,134685397606-none-none-nan,38555.986479318,shopify,deny,manual,596.17,775.02,true,true,'315584590565,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l500_28facbc3-0206-4e90-95fb-75e04c316a46.jpg?v=1694748468,1,"",false,,,,,,315584590565,New,,,B72,,,,,,,,,,,,,,,,,lb,,396.17,archived
blue-2-seater-kids-ride-on-dump-truck-with-dump-bed-and-shovel,,,,,,,,,None - $0,,,Custom license plate - $39,,,,,134685397606-none-customlicenseplate-nan,38555.986479318,shopify,deny,manual,635.17,825.72,true,true,'315584590572,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_94245c97-fb36-4089-8a92-385726d67e29.jpg?v=1694748468,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,435.17,
blue-2-seater-kids-ride-on-dump-truck-with-dump-bed-and-shovel,,,,,,,,,1 year - $89,,,None - $0,,,,,134685397606-1year-none-nan,38555.986479318,shopify,deny,manual,685.17,890.72,true,true,'315584590589,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_7f25e0a4-69ba-425f-9abb-5d4b39d9535f.jpg?v=1694748468,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,485.17,
blue-2-seater-kids-ride-on-dump-truck-with-dump-bed-and-shovel,,,,,,,,,1 year - $89,,,Custom license plate - $39,,,,,134685397606-1year-customlicenseplate-nan,38555.986479318,shopify,deny,manual,724.17,941.42,true,true,'315584590596,https://cdn.shopify.com/s/files/1/2245/9711/products/s-l1600_b919764a-286c-41e4-887c-ede8cbe6e0cd.jpg?v=1694748468,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,524.17,
